model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_LSTM_layers,units_first,activation,kernel_initializer,forget_bias,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
buy_trials_LSTM,115,27.29961395263672,0.9950390458106995,0.994921863079071,1.4677394318580628,1,32,relu,glorot_normal,False,0.2,0.45,1,32,zeros,0.5,0.001310084449126827,1.0,0.7000000000000001
buy_trials_LSTM,116,15.39361572265625,0.9950390458106995,0.9950976371765137,1.4796454300880433,1,32,relu,glorot_normal,False,0.45,0.2,1,32,he_normal,0.2,0.01,3.0,0.8
buy_trials_LSTM,117,28.998146057128906,0.9950390458106995,0.9950976371765137,1.4660408997535705,3,32,relu,glorot_normal,True,0.2,0.2,1,32,he_normal,0.5,0.01,1.0,0.9
buy_trials_LSTM,118,21.573017120361328,0.9950390458106995,0.9950976371765137,1.473466028690338,1,32,relu,he_normal,False,0.45,0.35000000000000003,2,128,zeros,0.5,0.01,3.0,0.1
buy_trials_LSTM,119,28.539745330810547,0.9950390458106995,0.994921863079071,1.4632998423576355,1,32,gelu,he_normal,False,0.45,0.45,2,128,he_normal,0.5,0.01,1.0,0.5
buy_trials_LSTM,120,26.38225746154785,0.9950390458106995,0.9951171875,1.4518350462913514,1,32,gelu,he_normal,False,0.45,0.45,1,128,zeros,0.5,0.01,3.0,0.1
buy_trials_LSTM,121,15.951157569885254,0.9950390458106995,0.9951757788658142,1.4790878882408143,1,32,relu,glorot_normal,False,0.45,0.45,1,128,zeros,0.5,0.01,1.0,0.1
buy_trials_LSTM,122,43.50601577758789,0.9950390458106995,0.9950976371765137,1.4515330300331115,3,32,gelu,he_normal,False,0.45,0.45,2,64,zeros,0.5,0.01,1.0,0.1
buy_trials_LSTM,123,17.677261352539062,0.9950390458106995,0.9950390458106995,1.4773617844581604,1,32,relu,glorot_normal,False,0.45,0.45,2,128,zeros,0.1,0.01,3.0,0.9
buy_trials_LSTM,124,38.755069732666016,0.9950390458106995,0.9950195550918579,1.4562839760780335,3,32,gelu,glorot_normal,False,0.45,0.2,2,128,zeros,0.5,0.01,3.0,0.1
buy_trials_LSTM,125,31.501358032226562,0.9950390458106995,0.9951171875,1.463537687778473,3,32,gelu,he_normal,False,0.2,0.45,1,128,zeros,0.5,0.01,1.0,0.1
buy_trials_LSTM,126,100.7651596069336,0.9950390458106995,0.9951367378234863,1.3942738862037658,1,32,relu,he_normal,False,0.45,0.45,1,32,zeros,0.5,0.0005521581258212327,3.0,0.1
buy_trials_LSTM,127,14.026378631591797,0.9950390458106995,0.9949609637260437,1.4810126671791077,1,32,relu,glorot_normal,False,0.45,0.45,1,32,zeros,0.2,0.01,3.0,0.1
buy_trials_LSTM,128,21.226242065429688,0.9950390458106995,0.9950195550918579,1.4738128037452698,2,32,relu,he_normal,False,0.2,0.45,1,32,zeros,0.1,0.01,3.0,0.1
