model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_GRU_layers,units_first,activation,kernel_initializer,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
buy_trials_GRU,104,181.24893188476562,0.9950390458106995,0.994921863079071,1.3137901139259338,1,128,relu,glorot_normal,0.4,0.1,1,32,he_normal,0.5,0.0002329561168119573,3.0,0.1
buy_trials_GRU,105,12.74045181274414,0.9950390458106995,0.994921863079071,1.4822985939979554,1,32,relu,glorot_normal,0.4,0.1,1,32,he_normal,0.5,0.01,3.0,0.1
buy_trials_GRU,106,26.211830139160156,0.9950390458106995,0.994921863079071,1.4688272156715394,3,32,relu,glorot_normal,0.1,0.1,2,128,zeros,0.5,0.01,3.0,0.1
buy_trials_GRU,107,306.2733154296875,0.9950390458106995,0.8753906488418579,1.1887460906505585,1,128,relu,glorot_normal,0.4,0.1,2,128,zeros,0.5,0.0001,3.0,0.9
buy_trials_GRU,108,169.55242919921875,0.9950390458106995,0.9925390481948853,1.3254866166114807,1,128,relu,glorot_normal,0.4,0.35,1,128,he_normal,0.1,0.0003934909282837338,1.0,0.1
buy_trials_GRU,109,74.82921600341797,0.9950390458106995,0.994921863079071,1.4202098298072814,3,32,relu,glorot_normal,0.4,0.1,2,32,zeros,0.1,0.0001,3.0,0.9
buy_trials_GRU,110,233.49993896484375,0.9950390458106995,0.9949414134025574,1.2615391068458557,3,32,relu,glorot_normal,0.4,0.4,2,32,zeros,0.5,0.01,1.0,0.1
buy_trials_GRU,111,159.54470825195312,0.9950390458106995,0.9949804544448853,1.3354943375587462,3,32,relu,glorot_normal,0.4,0.1,2,32,zeros,0.5,0.01,1.0,0.9
buy_trials_GRU,112,260.0669860839844,0.004960937425494194,0.1892968714237213,0.24581651203334332,1,128,relu,glorot_normal,0.4,0.1,1,128,zeros,0.1,0.0001,1.0,0.1
buy_trials_GRU,113,326.3983459472656,0.9950390458106995,0.9311913847923279,1.1686406998634338,3,32,relu,glorot_normal,0.1,0.4,2,128,zeros,0.1,0.0001,3.0,0.9
