model_type,timeframe,architecture,trial_id,composite_score,val_accuracy,val_auc,val_loss,accuracy,hp_num_conv1d_layers,hp_filters,hp_kernel_size,hp_padding,hp_activation,hp_kernel_initializer,hp_add_pooling_0,hp_pool_size,hp_strides,hp_num_dense_layers,hp_units,hp_bias_initializer,hp_dropout_rate,hp_learning_rate,hp_focal_gamma,hp_focal_alpha,hp_add_pooling_1,hp_add_pooling_2,hp_num_conv_layers,hp_num_lstm_layers,hp_units_first,hp_forget_bias,hp_dropout,hp_recurrent_dropout,hp_num_GRU_layers,hp_num_LSTM_layers
direction_1,1.0,LSTM,120,-12.60061401128769,0.4564843773841858,0.5,135.57098388671875,0.4591406285762787,,,,,relu,he_normal,,,,2,96,glorot_normal,0.5,0.0007406347788165702,1.0,0.9,,,,,96.0,False,0.45,0.25,,1.0
direction_1,1.0,LSTM,121,-5.974297487735749,0.5435156226158142,0.5,70.17813110351562,0.5400586128234863,,,,,relu,he_normal,,,,2,96,he_normal,0.5,0.0010277507011216937,2.5,0.4,,,,,32.0,False,0.30000000000000004,0.2,,3.0
direction_1,1.0,LSTM,122,-23.889580690860747,0.5435156226158142,0.5,249.33096313476562,0.5399804711341858,,,,,gelu,he_normal,,,,2,32,glorot_normal,0.2,0.0021777264787295842,2.0,0.2,,,,,128.0,False,0.45,0.4,,2.0
direction_1,1.0,LSTM,123,-5.942517244815827,0.5435156226158142,0.5,69.8603286743164,0.5400195121765137,,,,,relu,glorot_normal,,,,2,96,zeros,0.4,0.006318806581475893,1.0,0.5,,,,,64.0,False,0.35000000000000003,0.30000000000000004,,3.0
direction_1,1.0,LSTM,124,-250.45499839782715,0.4564843773841858,0.5051187872886658,2514.166015625,0.48216795921325684,,,,,tanh,glorot_normal,,,,2,96,glorot_normal,0.4,0.00014557434257993134,2.5,0.2,,,,,96.0,True,0.25,0.35000000000000003,,3.0
direction_1,1.0,LSTM,125,-386.0868087530136,0.5435156226158142,0.501682460308075,3871.320068359375,0.5376952886581421,,,,,relu,glorot_normal,,,,2,96,glorot_normal,0.2,0.00013944425143039052,2.5,0.4,,,,,64.0,True,0.35000000000000003,0.30000000000000004,,3.0
direction_1,1.0,LSTM,126,-23.922751772403718,0.5435156226158142,0.5,249.6626739501953,0.5405077934265137,,,,,relu,glorot_normal,,,,1,96,he_normal,0.30000000000000004,0.0006926613044311723,2.5,0.1,,,,,96.0,True,0.4,0.30000000000000004,,3.0
direction_1,1.0,LSTM,127,-16.119892275333406,0.5435156226158142,0.5,171.6340789794922,0.5397265553474426,,,,,relu,he_normal,,,,1,128,zeros,0.1,0.0006604550535136799,3.0,0.1,,,,,96.0,False,0.25,0.2,,2.0
direction_1,1.0,LSTM,128,-24.132608950138092,0.5435156226158142,0.5,251.76124572753906,0.5404297113418579,,,,,relu,glorot_normal,,,,1,128,glorot_normal,0.30000000000000004,0.0006531706640445636,2.0,0.1,,,,,128.0,False,0.35000000000000003,0.30000000000000004,,2.0
direction_1,1.0,LSTM,129,-331.2897805392742,0.4564843773841858,0.4976803958415985,3322.439453125,0.46589842438697815,,,,,relu,he_normal,,,,2,32,glorot_normal,0.1,0.00014981008914457682,1.0,0.5,,,,,64.0,True,0.25,0.45,,2.0
direction_1,1.0,LSTM,130,-15.560430300235748,0.5435156226158142,0.5,166.03945922851562,0.5401562452316284,,,,,tanh,he_normal,,,,2,96,zeros,0.5,0.002552725955002349,1.5,0.30000000000000004,,,,,64.0,False,0.25,0.30000000000000004,,3.0
direction_1,1.0,LSTM,131,-155.36827995181085,0.4564843773841858,0.4974524676799774,1563.22216796875,0.49064454436302185,,,,,tanh,he_normal,,,,2,64,zeros,0.5,0.0001355639534422863,2.5,0.9,,,,,64.0,True,0.35000000000000003,0.25,,2.0
direction_1,1.0,LSTM,132,-37.258991086483,0.4564843773841858,0.5,382.1547546386719,0.46037110686302185,,,,,gelu,he_normal,,,,2,64,glorot_normal,0.1,0.0001341864043478966,2.0,0.6,,,,,64.0,False,0.2,0.30000000000000004,,1.0
direction_1,1.0,LSTM,133,-70.14890381097794,0.5435156226158142,0.5,711.9241943359375,0.5400586128234863,,,,,tanh,he_normal,,,,1,128,he_normal,0.4,0.0006057729069677865,2.0,0.30000000000000004,,,,,128.0,True,0.2,0.2,,2.0
direction_1,1.0,LSTM,134,-12.052016294002533,0.4564843773841858,0.5,130.0850067138672,0.45982420444488525,,,,,relu,glorot_normal,,,,1,64,zeros,0.30000000000000004,0.00038173983238501126,1.0,0.7000000000000001,,,,,96.0,False,0.25,0.25,,1.0
direction_1,1.0,LSTM,135,-27.00246948003769,0.4564843773841858,0.5,279.58953857421875,0.45947265625,,,,,relu,he_normal,,,,2,64,zeros,0.4,0.00013046669210732537,2.0,0.8,,,,,32.0,True,0.30000000000000004,0.30000000000000004,,1.0
direction_1,1.0,LSTM,136,-22.97053588628769,0.4564843773841858,0.5,239.27020263671875,0.45998045802116394,,,,,gelu,glorot_normal,,,,2,96,glorot_normal,0.5,0.002318447461573853,3.0,0.9,,,,,128.0,True,0.25,0.30000000000000004,,3.0
direction_1,1.0,LSTM,137,-13.015989077091216,0.5435156226158142,0.5,140.5950469970703,0.5023437738418579,,,,,relu,glorot_normal,,,,2,32,glorot_normal,0.5,0.0003123035823486081,2.5,0.1,,,,,64.0,True,0.2,0.25,,1.0
direction_1,1.0,LSTM,138,-3.54531112909317,0.5435156226158142,0.5,45.888267517089844,0.540332019329071,,,,,relu,he_normal,,,,1,64,glorot_normal,0.30000000000000004,0.0010609281635636312,2.5,0.2,,,,,32.0,True,0.35000000000000003,0.45,,2.0
direction_1,1.0,LSTM,139,-72.55935579538345,0.4564843773841858,0.5020736455917358,735.1791381835938,0.4916015565395355,,,,,relu,glorot_normal,,,,1,64,he_normal,0.4,0.000154634897812884,1.0,0.5,,,,,128.0,True,0.30000000000000004,0.30000000000000004,,1.0
direction_1,1.0,LSTM,140,-53.73345153927803,0.4564843773841858,0.4980279505252838,546.879638671875,0.46876952052116394,,,,,tanh,glorot_normal,,,,2,64,glorot_normal,0.4,0.0004950633221718164,3.0,0.8,,,,,96.0,False,0.25,0.45,,1.0
direction_1,1.0,LSTM,141,-441.50028320550916,0.5435156226158142,0.5,4425.43798828125,0.5274413824081421,,,,,relu,glorot_normal,,,,1,96,zeros,0.1,0.0006719352479118911,3.0,0.4,,,,,64.0,True,0.4,0.2,,3.0
direction_1,1.0,LSTM,142,-11.209723818302155,0.5435156226158142,0.5,122.53239440917969,0.5404297113418579,,,,,relu,glorot_normal,,,,2,128,glorot_normal,0.30000000000000004,0.002774316530457265,1.0,0.1,,,,,128.0,False,0.45,0.45,,1.0
direction_1,1.0,LSTM,143,-47.46897948980332,0.4564843773841858,0.5,484.254638671875,0.4832421839237213,,,,,gelu,he_normal,,,,2,96,glorot_normal,0.2,0.00014908275134277587,1.0,0.6,,,,,64.0,True,0.2,0.2,,3.0
direction_1,1.0,LSTM,144,-16.89119201898575,0.5435156226158142,0.5,179.34707641601562,0.510449230670929,,,,,gelu,glorot_normal,,,,2,64,glorot_normal,0.4,0.00023510198069697844,3.0,0.5,,,,,32.0,True,0.2,0.4,,2.0
direction_1,1.0,LSTM,145,-4.399528348445893,0.4564843773841858,0.5,53.56012725830078,0.4583789110183716,,,,,relu,he_normal,,,,1,96,zeros,0.5,0.002883883503432503,2.0,0.9,,,,,64.0,False,0.25,0.35000000000000003,,1.0
direction_1,1.0,LSTM,146,-20.315531313419342,0.5435156226158142,0.5,213.59046936035156,0.5406445264816284,,,,,relu,he_normal,,,,1,128,zeros,0.2,0.0018176264354176444,3.0,0.30000000000000004,,,,,128.0,False,0.30000000000000004,0.2,,2.0
direction_1,1.0,LSTM,147,-212.36168464422227,0.4564843773841858,0.5001659393310547,2133.183349609375,0.46113282442092896,,,,,tanh,he_normal,,,,2,128,zeros,0.2,0.00027050872426304665,1.0,0.9,,,,,128.0,True,0.45,0.4,,3.0
direction_1,1.0,LSTM,148,-36.89550415277481,0.5435156226158142,0.5,379.39019775390625,0.5389843583106995,,,,,tanh,glorot_normal,,,,2,32,zeros,0.4,0.001988408556810902,1.5,0.2,,,,,128.0,True,0.30000000000000004,0.45,,3.0
direction_1,1.0,LSTM,149,-22.952837216854096,0.4564843773841858,0.5,239.0932159423828,0.4602734446525574,,,,,relu,he_normal,,,,1,32,zeros,0.2,0.0007264402362338817,3.0,0.6,,,,,128.0,False,0.30000000000000004,0.2,,2.0
direction_5,5.0,LSTM,000,-5.038874065876007,0.512499988079071,0.5,60.51374053955078,0.5145702958106995,,,,,tanh,glorot_normal,,,,1,64,zeros,0.5,0.001715074355925934,3.0,0.1,,,,,32.0,True,0.30000000000000004,0.35000000000000003,,2.0
direction_5,5.0,LSTM,001,-95.75493718385697,0.48750001192092896,0.5050786733627319,967.4751586914062,0.48441407084465027,,,,,tanh,glorot_normal,,,,1,64,glorot_normal,0.1,0.00014111965749931114,2.5,0.7000000000000001,,,,,32.0,False,0.30000000000000004,0.45,,3.0
direction_5,5.0,LSTM,002,-12.17912141084671,0.512499988079071,0.5,131.9162139892578,0.5152148604393005,,,,,relu,glorot_normal,,,,2,128,zeros,0.2,0.0010277342442932575,1.0,0.5,,,,,64.0,True,0.30000000000000004,0.30000000000000004,,3.0
direction_5,5.0,LSTM,003,-3.6210620999336243,0.512499988079071,0.5,46.33562088012695,0.5165820121765137,,,,,gelu,glorot_normal,,,,1,64,he_normal,0.30000000000000004,0.0033137745378583987,1.5,0.2,,,,,32.0,False,0.2,0.25,,3.0
direction_5,5.0,LSTM,004,-11.828140246868134,0.48750001192092896,0.5,128.15640258789062,0.48505860567092896,,,,,relu,he_normal,,,,2,96,zeros,0.1,0.0003623815491328145,3.0,0.8,,,,,64.0,False,0.45,0.45,,2.0
direction_5,5.0,LSTM,005,-47.33355711698532,0.48750001192092896,0.5,483.2105712890625,0.48353517055511475,,,,,relu,he_normal,,,,2,96,zeros,0.30000000000000004,0.0001272703380605649,3.0,0.9,,,,,32.0,True,0.25,0.4,,2.0
direction_5,5.0,LSTM,006,-25.431597888469696,0.48750001192092896,0.5,264.19097900390625,0.4876367151737213,,,,,gelu,he_normal,,,,1,64,he_normal,0.30000000000000004,0.0001395510628578222,1.0,0.1,,,,,32.0,True,0.25,0.30000000000000004,,2.0
direction_5,5.0,LSTM,007,-23.685298305749892,0.48750001192092896,0.4996824562549591,246.7248077392578,0.48457032442092896,,,,,tanh,he_normal,,,,2,64,zeros,0.5,0.0025890919266874407,3.0,0.9,,,,,96.0,False,0.45,0.2,,3.0
direction_5,5.0,LSTM,008,-201.30165907144547,0.512499988079071,0.46584582328796387,2022.800048828125,0.5121093988418579,,,,,tanh,he_normal,,,,2,32,glorot_normal,0.1,0.00010805627988186071,1.0,0.30000000000000004,,,,,96.0,True,0.30000000000000004,0.2,,1.0
direction_5,5.0,LSTM,009,-6.447359454631806,0.48750001192092896,0.5,74.34859466552734,0.48558592796325684,,,,,gelu,he_normal,,,,1,32,he_normal,0.5,0.006353350532750873,1.0,0.6,,,,,64.0,False,0.25,0.4,,3.0
direction_5,5.0,LSTM,010,-3.1146682620048525,0.48750001192092896,0.5,41.02168273925781,0.48494139313697815,,,,,relu,he_normal,,,,1,32,he_normal,0.2,0.0013291852527485804,3.0,0.6,,,,,32.0,False,0.30000000000000004,0.4,,2.0
direction_5,5.0,LSTM,011,-17.65501707792282,0.48750001192092896,0.5,186.4251708984375,0.4852343797683716,,,,,relu,glorot_normal,,,,1,64,glorot_normal,0.1,0.001027905840968144,1.5,0.6,,,,,96.0,False,0.2,0.4,,2.0
direction_5,5.0,LSTM,012,-105.73911464214325,0.48750001192092896,0.5089200139045715,1067.3553466796875,0.49244141578674316,,,,,tanh,glorot_normal,,,,2,64,he_normal,0.4,0.00030969640670569564,2.5,0.30000000000000004,,,,,96.0,True,0.2,0.45,,2.0
direction_5,5.0,LSTM,013,-49.5186150431633,0.512499988079071,0.4913703203201294,505.224853515625,0.5072265863418579,,,,,tanh,glorot_normal,,,,2,64,he_normal,0.2,0.0004938970115853091,2.5,0.6,,,,,96.0,True,0.35000000000000003,0.4,,1.0
direction_5,5.0,LSTM,014,-27.202948009967805,0.512499988079071,0.5,282.15447998046875,0.506054699420929,,,,,gelu,he_normal,,,,1,128,glorot_normal,0.5,0.0003484786063390684,1.5,0.5,,,,,32.0,False,0.45,0.45,,3.0
direction_5,5.0,LSTM,015,-19.723135364055633,0.48750001192092896,0.5,207.10635375976562,0.48478516936302185,,,,,tanh,glorot_normal,,,,1,32,glorot_normal,0.2,0.003049541549141375,2.5,0.8,,,,,96.0,False,0.25,0.35000000000000003,,3.0
direction_5,5.0,LSTM,016,-3.738324749469757,0.512499988079071,0.5,47.50824737548828,0.5147656202316284,,,,,gelu,glorot_normal,,,,1,32,he_normal,0.2,0.006351062743654629,3.0,0.4,,,,,32.0,True,0.30000000000000004,0.45,,3.0
direction_5,5.0,LSTM,017,-4.326206600666046,0.512499988079071,0.5,53.38706588745117,0.5133398175239563,,,,,gelu,he_normal,,,,2,128,he_normal,0.30000000000000004,0.00207431648016279,2.5,0.5,,,,,32.0,False,0.35000000000000003,0.30000000000000004,,1.0
direction_5,5.0,LSTM,018,-29.804824817180634,0.48750001192092896,0.5,307.9232482910156,0.48462891578674316,,,,,relu,he_normal,,,,1,128,zeros,0.1,0.00023183657189474222,2.0,0.6,,,,,128.0,False,0.30000000000000004,0.35000000000000003,,1.0
direction_5,5.0,LSTM,019,-40.31640515327454,0.512499988079071,0.4985728859901428,413.2747802734375,0.5133203268051147,,,,,tanh,he_normal,,,,1,32,glorot_normal,0.4,0.00022692088176343598,2.0,0.30000000000000004,,,,,32.0,True,0.35000000000000003,0.25,,1.0
direction_5,5.0,LSTM,020,-31.21679993867874,0.512499988079071,0.5,322.2929992675781,0.5144922137260437,,,,,tanh,he_normal,,,,2,128,he_normal,0.2,0.0012872737477703168,3.0,0.2,,,,,96.0,False,0.45,0.35000000000000003,,3.0
direction_5,5.0,LSTM,021,-3.198651516437531,0.512499988079071,0.5,42.111515045166016,0.510937511920929,,,,,relu,glorot_normal,,,,1,64,he_normal,0.30000000000000004,0.0005017603502099382,3.0,0.4,,,,,32.0,False,0.35000000000000003,0.2,,1.0
direction_5,5.0,LSTM,022,-12.115901172161102,0.48750001192092896,0.5,131.0340118408203,0.4847070276737213,,,,,gelu,glorot_normal,,,,1,128,zeros,0.5,0.006695608114388132,2.5,0.8,,,,,128.0,False,0.2,0.35000000000000003,,3.0
direction_5,5.0,LSTM,023,-26.827645885944367,0.512499988079071,0.5,278.4014587402344,0.5142382979393005,,,,,relu,glorot_normal,,,,1,32,zeros,0.2,0.0002933768012428558,2.5,0.30000000000000004,,,,,96.0,True,0.4,0.2,,3.0
direction_5,5.0,LSTM,024,-3.8518818020820618,0.512499988079071,0.5,48.64381790161133,0.5079492330551147,,,,,gelu,glorot_normal,,,,2,96,glorot_normal,0.5,0.0021765065892749877,2.0,0.5,,,,,32.0,False,0.35000000000000003,0.35000000000000003,,1.0
direction_5,5.0,LSTM,025,-26.70168458223343,0.512499988079071,0.5,277.141845703125,0.5149804949760437,,,,,gelu,glorot_normal,,,,1,64,glorot_normal,0.5,0.00031570701500918154,1.0,0.1,,,,,64.0,False,0.2,0.45,,2.0
direction_5,5.0,LSTM,026,-8.377867114543914,0.48750001192092896,0.5,93.65367126464844,0.48509764671325684,,,,,gelu,he_normal,,,,2,64,he_normal,0.2,0.00727915929887585,1.5,0.6,,,,,96.0,False,0.25,0.25,,2.0
direction_5,5.0,LSTM,027,-7.042927533388138,0.512499988079071,0.49996188282966614,80.55389404296875,0.5156835913658142,,,,,tanh,glorot_normal,,,,1,64,glorot_normal,0.2,0.008616178537110575,2.0,0.2,,,,,96.0,True,0.30000000000000004,0.2,,1.0
direction_5,5.0,LSTM,028,-33.73000023365021,0.512499988079071,0.5001847147941589,347.4268493652344,0.5161523222923279,,,,,tanh,he_normal,,,,1,64,he_normal,0.2,0.001263698656945194,2.5,0.4,,,,,128.0,False,0.30000000000000004,0.2,,2.0
direction_5,5.0,LSTM,029,-1.0630720019340516,0.48750001192092896,0.5,20.505720138549805,0.48652344942092896,,,,,relu,glorot_normal,,,,2,96,he_normal,0.1,0.00829014608439077,1.5,0.7000000000000001,,,,,32.0,False,0.25,0.25,,1.0
direction_5,5.0,LSTM,030,-4.677614581584931,0.48750001192092896,0.5,56.651145935058594,0.4840429723262787,,,,,relu,glorot_normal,,,,1,32,he_normal,0.5,0.0004706052466815514,1.0,0.9,,,,,32.0,True,0.25,0.45,,2.0
direction_5,5.0,LSTM,031,-11.190575397014618,0.48750001192092896,0.5,121.78075408935547,0.48433592915534973,,,,,gelu,he_normal,,,,2,96,zeros,0.1,0.0043367212336025045,1.0,0.9,,,,,96.0,False,0.4,0.35000000000000003,,2.0
direction_5,5.0,LSTM,032,-15.798228466510771,0.512499988079071,0.5,168.10728454589844,0.5147851705551147,,,,,gelu,he_normal,,,,1,64,zeros,0.4,0.0019003838058425906,2.0,0.2,,,,,64.0,True,0.4,0.4,,3.0
direction_5,5.0,LSTM,033,-22.412945568561554,0.512499988079071,0.5,234.25445556640625,0.514843761920929,,,,,gelu,glorot_normal,,,,1,32,zeros,0.2,0.00021347610418606298,3.0,0.8,,,,,32.0,True,0.4,0.4,,2.0
direction_5,5.0,LSTM,034,-18.979713428020478,0.48750001192092896,0.5,199.67213439941406,0.48570311069488525,,,,,gelu,glorot_normal,,,,2,128,he_normal,0.4,0.001996334459987542,3.0,0.9,,,,,96.0,False,0.45,0.25,,3.0
direction_5,5.0,LSTM,035,-5.8555992364883425,0.512499988079071,0.49318617582321167,68.61285400390625,0.5151757597923279,,,,,tanh,glorot_normal,,,,1,96,glorot_normal,0.30000000000000004,0.0048640356869126,2.5,0.2,,,,,64.0,True,0.4,0.25,,1.0
direction_5,5.0,LSTM,036,-20.99208108186722,0.512499988079071,0.49995994567871094,220.04541015625,0.512011706829071,,,,,gelu,he_normal,,,,1,96,zeros,0.4,0.00011202631862509904,3.0,0.1,,,,,32.0,True,0.35000000000000003,0.2,,1.0
direction_5,5.0,LSTM,037,-209.93470205068587,0.48750001192092896,0.5002100467681885,2109.22412109375,0.48634764552116394,,,,,gelu,he_normal,,,,1,32,glorot_normal,0.1,0.00020193356985061988,3.0,0.7000000000000001,,,,,96.0,True,0.45,0.4,,3.0
direction_5,5.0,LSTM,038,-42.241796863079074,0.48750001192092896,0.5,432.29296875,0.4845898449420929,,,,,gelu,glorot_normal,,,,2,32,glorot_normal,0.30000000000000004,0.0001333046266612092,2.5,0.9,,,,,64.0,True,0.25,0.35000000000000003,,1.0
direction_5,5.0,LSTM,039,-4.474131786823273,0.512499988079071,0.5,54.86631774902344,0.5148632526397705,,,,,relu,he_normal,,,,2,64,zeros,0.5,0.002596905757124934,3.0,0.2,,,,,32.0,False,0.45,0.2,,3.0
direction_5,5.0,LSTM,040,-7.420612347126006,0.512499988079071,0.5,84.33112335205078,0.5008984208106995,,,,,relu,glorot_normal,,,,2,64,glorot_normal,0.5,0.0003584911744295724,1.5,0.30000000000000004,,,,,32.0,True,0.4,0.2,,2.0
direction_5,5.0,LSTM,041,-7.349388897418976,0.512499988079071,0.5,83.61888885498047,0.5157617330551147,,,,,tanh,he_normal,,,,1,32,he_normal,0.2,0.0072136325692250145,3.0,0.1,,,,,96.0,False,0.25,0.25,,1.0
direction_5,5.0,LSTM,042,-1.0188636660575865,0.48750001192092896,0.5,20.063636779785156,0.4849609434604645,,,,,relu,glorot_normal,,,,1,64,glorot_normal,0.4,0.01,2.0,0.6,,,,,32.0,False,0.30000000000000004,0.30000000000000004,,2.0
direction_5,5.0,LSTM,043,-1.6316240191459657,0.48750001192092896,0.5,26.191240310668945,0.48423826694488525,,,,,gelu,glorot_normal,,,,1,32,zeros,0.30000000000000004,0.01,3.0,0.8,,,,,32.0,True,0.4,0.35000000000000003,,1.0
direction_5,5.0,LSTM,044,-1.167514216899872,0.48750001192092896,0.5,21.550142288208008,0.48441407084465027,,,,,gelu,glorot_normal,,,,1,64,he_normal,0.30000000000000004,0.01,2.0,0.6,,,,,32.0,False,0.2,0.35000000000000003,,1.0
direction_5,5.0,LSTM,045,-1.3255016207695007,0.48750001192092896,0.5,23.130016326904297,0.4860156178474426,,,,,relu,he_normal,,,,2,96,glorot_normal,0.2,0.01,3.0,0.6,,,,,32.0,False,0.4,0.35000000000000003,,1.0
direction_5,5.0,LSTM,046,-2.5373741030693053,0.48750001192092896,0.5,35.248741149902344,0.4852539002895355,,,,,relu,glorot_normal,,,,2,64,zeros,0.4,0.0011136700236692421,2.5,0.8,,,,,32.0,True,0.45,0.35000000000000003,,1.0
direction_5,5.0,LSTM,047,-2.172552692890167,0.512499988079071,0.5,31.850526809692383,0.514843761920929,,,,,gelu,glorot_normal,,,,1,64,zeros,0.5,0.01,1.0,0.5,,,,,32.0,True,0.35000000000000003,0.30000000000000004,,3.0
direction_5,5.0,LSTM,048,-1.3693681836128233,0.512499988079071,0.5,23.818681716918945,0.5148828029632568,,,,,relu,he_normal,,,,1,96,he_normal,0.30000000000000004,0.01,2.0,0.1,,,,,32.0,False,0.25,0.30000000000000004,,2.0
direction_5,5.0,LSTM,049,-0.8801118969917296,0.512499988079071,0.5,18.926118850708008,0.51611328125,,,,,relu,glorot_normal,,,,1,32,he_normal,0.2,0.01,3.0,0.5,,,,,32.0,True,0.30000000000000004,0.35000000000000003,,1.0
direction_5,5.0,LSTM,050,-4.012915027141571,0.48750001192092896,0.5,50.004150390625,0.4859570264816284,,,,,relu,glorot_normal,,,,2,128,zeros,0.1,0.01,2.0,0.9,,,,,96.0,False,0.35000000000000003,0.35000000000000003,,1.0
direction_5,5.0,LSTM,051,-18.11807860136032,0.48750001192092896,0.5,191.0557861328125,0.48667967319488525,,,,,gelu,glorot_normal,,,,1,32,zeros,0.5,0.0002753636915361982,2.5,0.8,,,,,32.0,True,0.45,0.35000000000000003,,1.0
direction_5,5.0,LSTM,052,-4.4900074124336244,0.512499988079071,0.5,55.02507400512695,0.5158398151397705,,,,,tanh,glorot_normal,,,,2,64,zeros,0.2,0.01,2.5,0.2,,,,,32.0,True,0.45,0.35000000000000003,,3.0
direction_5,5.0,LSTM,053,-2.492502987384796,0.512499988079071,0.5,35.05002975463867,0.5139453411102295,,,,,tanh,he_normal,,,,1,32,he_normal,0.5,0.01,3.0,0.1,,,,,32.0,False,0.4,0.30000000000000004,,2.0
direction_5,5.0,LSTM,054,-1.8155343890190125,0.48750001192092896,0.5,28.030344009399414,0.48388671875,,,,,relu,he_normal,,,,1,32,he_normal,0.30000000000000004,0.01,2.5,0.9,,,,,32.0,False,0.2,0.30000000000000004,,1.0
direction_5,5.0,LSTM,055,-3.5235870480537415,0.512499988079071,0.5,45.360870361328125,0.5146484375,,,,,relu,glorot_normal,,,,1,64,zeros,0.5,0.0023835154206428718,2.0,0.2,,,,,32.0,True,0.45,0.2,,3.0
direction_5,5.0,LSTM,056,-1.4441814541816713,0.512499988079071,0.5,24.566814422607422,0.5156640410423279,,,,,relu,glorot_normal,,,,1,32,zeros,0.2,0.0023459541516481774,3.0,0.4,,,,,32.0,False,0.45,0.45,,1.0
direction_5,5.0,LSTM,057,-2.5872203946113586,0.512499988079071,0.5,35.9972038269043,0.5151171684265137,,,,,gelu,he_normal,,,,1,128,glorot_normal,0.5,0.01,1.0,0.1,,,,,32.0,True,0.2,0.25,,2.0
direction_5,5.0,LSTM,058,-5.8476898074150085,0.48750001192092896,0.5,68.35189819335938,0.4855273365974426,,,,,gelu,glorot_normal,,,,2,128,zeros,0.2,0.001760302101404663,3.0,0.9,,,,,32.0,True,0.45,0.45,,1.0
direction_5,5.0,LSTM,059,-1.6804859280586242,0.512499988079071,0.5,26.929859161376953,0.5152929425239563,,,,,gelu,glorot_normal,,,,1,128,zeros,0.2,0.01,2.5,0.4,,,,,32.0,False,0.25,0.2,,2.0
direction_5,5.0,LSTM,060,-2.2696945309638976,0.512499988079071,0.5,32.82194519042969,0.513867199420929,,,,,gelu,glorot_normal,,,,1,96,zeros,0.2,0.01,2.0,0.1,,,,,32.0,True,0.4,0.45,,1.0
direction_5,5.0,LSTM,061,-4.066122424602509,0.48750001192092896,0.5,50.536224365234375,0.48494139313697815,,,,,relu,glorot_normal,,,,2,128,he_normal,0.4,0.01,1.0,0.9,,,,,32.0,True,0.45,0.35000000000000003,,2.0
direction_5,5.0,LSTM,062,-9.41190413236618,0.48750001192092896,0.5,103.9940414428711,0.4836132824420929,,,,,tanh,glorot_normal,,,,1,128,he_normal,0.30000000000000004,0.01,1.0,0.9,,,,,96.0,False,0.2,0.2,,2.0
direction_5,5.0,LSTM,063,-4.739426791667938,0.48750001192092896,0.5,57.26926803588867,0.48441407084465027,,,,,relu,glorot_normal,,,,2,128,zeros,0.30000000000000004,0.0010710399639820723,3.0,0.6,,,,,32.0,False,0.45,0.2,,2.0
direction_5,5.0,LSTM,064,-1.88488484621048,0.512499988079071,0.5,28.973848342895508,0.5143945217132568,,,,,relu,glorot_normal,,,,1,32,he_normal,0.1,0.01,3.0,0.1,,,,,32.0,False,0.25,0.25,,3.0
direction_5,5.0,LSTM,065,-4.312286746501923,0.48750001192092896,0.5,52.997867584228516,0.4864843785762787,,,,,relu,he_normal,,,,2,128,zeros,0.30000000000000004,0.006609224375396929,1.5,0.8,,,,,32.0,False,0.45,0.45,,2.0
