model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_GRU_layers,units_first,activation,kernel_initializer,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
sell_trials_GRU,123,1302.68701171875,0.0053125000558793545,0.14511719346046448,-0.7973745116628705,3,32,relu,glorot_normal,0.4,0.4,1,32,he_normal,0.1,0.0001,1.0,0.9
sell_trials_GRU,124,2797.123779296875,0.9946874976158142,0.4800781309604645,-1.3024362816810608,3,128,relu,glorot_normal,0.4,0.1,2,128,zeros,0.1,0.0001,3.0,0.9
sell_trials_GRU,125,966.961181640625,0.9946874976158142,0.5123437643051147,0.5277263159751893,3,32,relu,glorot_normal,0.1,0.1,2,32,he_normal,0.5,0.0001,3.0,0.1
sell_trials_GRU,126,2887.061767578125,0.9946874976158142,0.9949609637260437,-1.3742719817161562,1,32,tanh,glorot_normal,0.1,0.1,2,128,he_normal,0.5,0.01,3.0,0.9
sell_trials_GRU,127,105.1452865600586,0.9946874976158142,0.9950390458106995,1.3895422110557556,1,128,relu,he_normal,0.25,0.4,2,32,he_normal,0.5,0.01,3.0,0.1
sell_trials_GRU,128,216.5421142578125,0.9946874976158142,0.9746484160423279,1.29885400390625,1,32,relu,glorot_normal,0.1,0.1,1,128,zeros,0.4,0.00017729045998767914,1.0,0.1
sell_trials_GRU,129,266.80511474609375,0.0053125000558793545,0.23761719465255737,0.24549304967746138,1,32,relu,glorot_normal,0.4,0.1,1,32,he_normal,0.5,0.0001,3.0,0.1
sell_trials_GRU,130,326.4705810546875,0.9946874976158142,0.6010546684265137,1.1597632493972778,1,32,relu,glorot_normal,0.1,0.1,2,128,he_normal,0.5,0.0001,3.0,0.1
sell_trials_GRU,131,107.77285766601562,0.9946874976158142,0.9950000047683716,1.3869146399497985,1,128,relu,he_normal,0.4,0.4,1,128,zeros,0.1,0.01,1.0,0.1
sell_trials_GRU,132,76.8821792602539,0.9946874976158142,0.9949609637260437,1.4178053183555603,1,128,relu,glorot_normal,0.4,0.4,1,32,he_normal,0.1,0.01,1.0,0.9
sell_trials_GRU,133,124.2985610961914,0.9946874976158142,0.9955078363418579,1.370388936519623,1,128,relu,he_normal,0.1,0.4,2,128,he_normal,0.1,0.01,3.0,0.9
sell_trials_GRU,134,203.5556640625,0.9943749904632568,0.7109375,1.336586335659027,1,32,relu,glorot_normal,0.4,0.1,1,32,he_normal,0.5,0.0001,1.0,0.9
